title,type,episodes,status,picture,duration,score,synonyms,tags,year
Robocar Poli 4,TV,26,FINISHED,https://cdn.myanimelist.net/images/anime/1881/108833.jpg,660,0.0,"['Robocar POLI Saison 4', 'Robocar Poli 4th Season', 'Robocar Poli Season 4', 'Robocar Poli Temporada 4', '로보카 폴리', '로보카 폴리 시즌 4', '로보카폴리 시즌4']","['anthropomorphic', 'cars', 'cg animation', 'comedy', 'episodic', 'family friendly', 'kids', 'korean animation', 'non-human protagonists', 'original work', 'racing', 'short episodes']",2015
Robocar Poli 5,TV,16,FINISHED,https://cdn.myanimelist.net/images/anime/1181/137907.jpg,840,0.0,"['Robocar Poli 5th Season', 'Robocar Poli Season 5', '로보카 폴리 시즌5', '로보카폴리 시즌5']","['anthropomorphic', 'cars', 'cg animation', 'cg-anime', 'comedy', 'family friendly', 'kids', 'korean animation', 'non-human protagonists', 'original work', 'racing']",2022
Robocar Poli: Song Song Museum,TV,26,FINISHED,https://cdn.myanimelist.net/images/anime/1398/137914.jpg,420,0.0,"['Robocar POLI: SongSong Museum', '로보카폴리 쏭쏭뮤지엄']","['comedy', 'kids', 'music', 'racing']",2020
RoboMasters the Animated Series,TV,6,FINISHED,https://cdn.myanimelist.net/images/anime/11/86297.jpg,1440,6.269639936782794,"['Ji Jia Dashi', 'ROBOMASTERS THE ANIMATED SERIES', 'RoboMas', 'RoboMasters The Animated Series', 'Robomasters The Animated Series', 'robomasters', 'ロボマスターズ', 'ロボマスターズ THE ANIMATED SERIES', '机甲大师']","['action', 'cgi', 'chinese co-production', 'chinese production', 'club', 'college', 'drama', 'ganbatte', 'male protagonist', 'mecha', 'new', 'present', 'primarily male cast', 'proxy battles', 'real robot', 'robot', 'robots', 'school', 'school club', 'school life', 'sino-japanese co-production', 'software development', 'tournaments', 'university']",2017
Robot Trains,TV,32,FINISHED,https://cdn.myanimelist.net/images/anime/1561/142644.jpg,780,6.796,"['Lobosteulein', 'Robot Train', 'Vláčci roboťáčci', '로봇트레인']","['action', 'adventure', 'anthropomorphic', 'cg animation', 'cg-anime', 'family friendly', 'kids', 'korean animation', 'mecha', 'non-human protagonists', 'robots', 'sci fi', 'south korean production', 'trains']",2015
Robot Trains Season 2,TV,52,FINISHED,https://cdn.myanimelist.net/images/anime/1288/143893.jpg,780,0.0,"['Byeonsin Gicha Robot Train S2', 'Robot Trains 2', 'Robot Trains 2nd Season', '로봇트레인', '로봇트레인 S2', '변신기차 로봇트레인 S2']","['action', 'adventure', 'anthropomorphic', 'cg animation', 'cg-anime', 'family friendly', 'kids', 'korean animation', 'mecha', 'non-human protagonists', 'robots', 'sci fi', 'trains']",2018
Robotech: Macross Saga - First Robotech War,TV,36,FINISHED,https://media.kitsu.app/anime/poster_images/7946/small.jpg,1500,7.717272727272727,[],"['action', 'alien', 'humanoid alien', 'mecha', 'military', 'music', 'piloted robot', 'sci-fi', 'science fiction', 'shipboard', 'space', 'transforming craft']",1985
Robotech: New Generation - Third Robotech War,TV,25,FINISHED,https://media.kitsu.app/anime/poster_images/7948/small.jpg,1500,7.658636363636363,[],"['action', 'alien', 'humanoid alien', 'mecha', 'military', 'piloted robot', 'sci-fi', 'science fiction', 'shipboard', 'space', 'transforming craft', 'war']",1985
Robotech: The Masters,TV,24,FINISHED,https://cdn.anime-planet.com/anime/primary/robotech-the-masters-1.jpg,1500,7.393272727272727,['Robotech: Masters Saga - Second Robotech War'],"['action', 'alien', 'aliens', 'anime influenced', 'mecha', 'military', 'piloted robot', 'real robot', 'sci fi', 'sci-fi', 'science fiction', 'shipboard', 'transforming craft']",1985
Robotex,TV,26,FINISHED,https://cdn.myanimelist.net/images/anime/1556/143380.jpg,1380,0.0,['로보텍스'],"['action', 'adventure', 'mecha', 'sci-fi', 'science fiction']",2015
Robotics;Notes,TV,22,FINISHED,https://cdn.myanimelist.net/images/anime/10/42013.jpg,1380,7.314451897215488,"['R;N', 'Robono', 'Внимание, роботика!', 'Записки о робототехнике', 'ろぼてぃくすのーつ', 'ロボティクス・ノーツ', '机器人笔记', '機器人筆記', '機械學報告', '로보틱스 노츠']","['action', 'angst', 'artificial intelligence', 'asia', 'augmented reality', 'based on a visual novel', 'bullet time', 'calling your attacks', 'cgi', 'competition', 'conspiracy', 'daily life', 'disaster', 'drama', 'earth', 'energetic', 'engrish', 'female protagonist', 'fictional location', 'following one`s dream', 'future', 'game', 'heterosexual', 'high school', 'hikikomori', 'japan', 'japanese production', 'love triangle', 'male protagonist', 'mecha', 'mopeds', 'multi-anime projects', 'mystery', 'noitamina', 'otaku culture', 'place', 'present', 'primarily teen cast', 'product placement', 'real robot', 'real-world location', 'robot', 'robots', 'romance', 'school', 'school club', 'school clubs', 'school life', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'show within a show', 'slice of life', 'speculative fiction', 'supernatural drama', 'tanned skin', 'thriller', 'time', 'tokyo', 'tragedy', 'tropes', 'typhoon', 'video games', 'virtual reality', 'virtual world', 'visual novel']",2012
Rock wa Lady no Tashinami deshite,TV,13,ONGOING,https://cdn.myanimelist.net/images/anime/1169/148459.jpg,1380,7.417412337662337,"['Il rock è il diletto di una lady', ""Rock Is a Lady's Modesty"", 'Rock Is a Lady`s Modesty', 'Rock Is a Lady’s Modesty', ""Rock is a Lady's Modesty"", 'Rock is a Lady’s Modesty', 'Rock wa Lady no Tashinami Deshite', 'Rock wa Shukujo no Tashinami de shite', 'ロックは淑女〈レディ〉の嗜みでして', 'ロックは淑女の嗜みでして', '搖滾樂是淑女的嗜好', '摇滚乃是淑女的嗜好']","['all-girls school', 'asia', 'band', 'based on a manga', 'bullying', 'cgi', 'comedy', 'drama', 'earth', 'faceless background characters', 'female protagonist', 'high school', 'japan', 'japanese production', 'lgbtq+ themes', 'music', 'musical band', 'ojou-sama', 'place', 'present', 'primarily female cast', 'primarily teen cast', 'rock music', 'school', 'school for the rich elite', 'school life', 'seinen', 'slice of life', 'slice of life comedy', 'the arts', 'time', 'tropes', 'urban', 'yuri']",2025
Rocket Boy & Toro,TV,52,FINISHED,https://cdn.myanimelist.net/images/anime/1132/125161.jpg,660,0.0,"['Lokesboiwa Tolo', '로켓보이와 토로']","['family friendly', 'fantasy', 'kids', 'korean animation', 'non-human protagonists', 'sci fi', 'short episodes']",2008
Rocket Girls,TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/2/79894.jpg,1380,7.164195964749537,"['ろけっとがーる', 'ロケットガール', '火箭女孩']","['3d cg animation', 'adventure', 'air force', 'alcohol', 'all-girls school', 'alternative present', 'asia', 'astronauts', 'astronomy', 'based on a light novel', 'cgi', 'comedy', 'coming of age', 'curse', 'cute girls doing cute things', 'dark-skinned girl', 'drastic change of life', 'earth', 'ecchi', 'educational', 'engrish', 'family life', 'female protagonist', 'following one`s dream', 'friendship', 'hard science fiction', 'hard work and guts', 'heart-warming', 'high school', 'island', 'japan', 'japanese production', 'language barrier', 'military', 'novel', 'outer space', 'parental abandonment', 'parody', 'place', 'plot continuity', 'present', 'school clubs', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'shipboard', 'slapstick', 'space', 'space exploration', 'space travel', 'speculative fiction', 'strong female lead', 'survival', 'time', 'tropes', 'violence', 'work']",2007
Rockman.EXE,TV,56,FINISHED,https://cdn.myanimelist.net/images/anime/2/26575.jpg,1260,6.620133328752377,"['MegaMan - NT Warrior', 'MegaMan NT Warrior', 'MegaMan: NT Warrior', 'MegaMan: NT Warrior Einklinken!', 'Megaman', 'Megaman NT Warrior', 'Mégaman NT Warrior', 'Rockman EXE', 'מגה מן: לוחם הרשת', 'ميجا مان محارب النت', 'ร็อกแมน EXE', 'ロックマン エグゼ', 'ロックマンエグゼ']","['action', 'adventure', 'artificial intelligence', 'asia', 'comedy', 'e-sports', 'earth', 'episodic', 'fictional location', 'future', 'game', 'ganbatte', 'japan', 'japanese production', 'kids', 'male protagonist', 'mecha', 'place', 'primarily child cast', 'proxy battles', 'rpg', 'school', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'slapstick', 'speculative fiction', 'terrorism', 'time', 'video game', 'virtual reality', 'virtual world']",2002
Rockman.EXE Axess,TV,51,FINISHED,https://cdn.myanimelist.net/images/anime/1409/133686.jpg,1440,6.823949288806432,"['MegaMan NT Warrior Axess', 'MegaMan NT Warrior: Axess', 'MegaMan: Axess', 'MegaMan: NT Warrior AXESS', 'Rockman EXE AXESS', 'Rockman EXE Axess', 'Rockman.EXE AXESS', 'RockmanA', 'ロックマン エグゼ AXESS', 'ロックマンエグゼ AXESS', 'ロックマンエグゼ Axess']","['action', 'adventure', 'artificial intelligence', 'comedy', 'game', 'henshin', 'japanese production', 'kids', 'kuudere', 'mecha', 'proxy battles', 'robots & android', 'rpg', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'speculative fiction', 'strategy game', 'super robot', 'super robots', 'virtual world']",2003
Rockman.EXE Beast,TV,25,FINISHED,https://cdn.myanimelist.net/images/anime/1358/98824.jpg,1500,6.691006957328385,"['Rockman EXE BEAST', 'Rockman EXE Beast', 'Rockman.EXE BEAST', 'ロックマン エグゼ ＢＥＡＳＴ', 'ロックマンエグゼ BEAST', 'ロックマンエグゼ・ビースト']","['action', 'adventure', 'artificial intelligence', 'game', 'japanese production', 'kids', 'mecha', 'proxy battles', 'rpg', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'short episodes', 'shounen', 'speculative fiction', 'strategy game', 'virtual world']",2005
Rockman.EXE Beast+,TV,26,FINISHED,https://cdn.myanimelist.net/images/anime/12/73584.jpg,600,6.67636224489796,"['Rockman EXE Beast Plus', 'ロックマンエグゼ BEAST＋', 'ロックマンエグゼビースト+', 'ロックマンエグゼビースト+(プラス)', 'ロックマンエグゼビースト+（プラス）']","['action', 'adventure', 'game', 'half-length episodes', 'japanese production', 'kuudere', 'mecha', 'proxy battles', 'rpg', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'short episodes', 'shounen', 'speculative fiction', 'strategy game', 'virtual world']",2006
Rockman.EXE Movie: Hikari to Yami no Program,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/1426/135199.jpg,2880,6.599579777365492,"['Gekijouban Rockman.EXE - Hikari to Yami no Program', 'Gekijouban Rockman.EXE: Hikari to Yami no Program', 'Gekijōban Rockman.EXE - Hikari to Yami no Program', 'MegaMan the Movie: Program of Light and Dark', 'Rockman EXE MOVIE', 'Rockman EXE the Movie: Program of Light and Dark', 'Rockman EXE ~ Hikari to Yami no Program ~', 'Rockman. EXE Movie: Programs of Light and Darkness', 'Rockman.EXE: Hikari to Yami no Program', 'Theater Edition Rockman EXE: Program of Light and Dark', '劇場版 ロックマン エグゼ: 光と闇の遺産', '劇場版ロックマンエグゼ 光と闇の遺産', '劇場版ロックマンエグゼ 光と闇の遺産[プログラム]', '洛克人EXE剧场版 光与暗的遗产']","['action', 'adventure', 'augmented reality', 'based on a video game', 'cgi', 'comedy', 'cyberpunk', 'game', 'henshin', 'japanese production', 'kids', 'kuudere', 'male protagonist', 'mecha', 'non-human protagonists', 'person in a strange world', 'robots', 'robots & android', 'rpg', 'sci fi', 'science-fiction', 'slapstick', 'strategy game', 'super robots', 'urban', 'virtual world']",2005
Rockman.EXE Stream,TV,51,FINISHED,https://cdn.myanimelist.net/images/anime/5/41575.jpg,1500,6.482120129870131,"['Rockman EXE Stream', 'ロックマンエクゼStream', 'ロックマンエグゼ ストリーム', 'ロックマンエグゼStream']","['action', 'adventure', 'artificial intelligence', 'cgi', 'comedy', 'episodic', 'game', 'henshin', 'japanese production', 'kids', 'mecha', 'proxy battles', 'robots & android', 'rpg', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'slapstick', 'speculative fiction', 'strategy game', 'super robots', 'virtual world']",2004
Roco Wangguo 2: Sheng Long De Xinyuan,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/1918/129878.jpg,4980,0.0,"['Roco Kingdom Movie 2', 'Roco Kingdom Movie 2: The Desire of Dragon', 'Roco Kingdom: The Desire of Dragon', '洛克王国2：圣龙的心愿']","['adventure', 'animal protagonists', 'anthropomorphic', 'chinese animation', 'family friendly', 'fantasy', 'kids', 'non-human protagonists']",2013
Roco Wangguo 3: Sheng Long De Shouhu,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/1325/129879.jpg,5340,0.0,"['Roco Kingdom 3', 'Roco Kingdom Movie 3', '洛克王国3：圣龙的守护']","['adventure', 'animal protagonists', 'anthropomorphic', 'chinese animation', 'family friendly', 'fantasy', 'kids', 'non-human protagonists']",2014
Roco Wangguo 4: Chufa! Juren Gu,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/1921/129880.jpg,4980,0.0,"['Roco Kingdom 4', 'Roco Kingdom Movie 4', '洛克王国4：出发！巨人谷']","['adventure', 'animal protagonists', 'anthropomorphic', 'cg animation', 'chinese animation', 'family friendly', 'fantasy', 'forest', 'kids', 'non-human protagonists']",2015
Roco Wangguo Da Maoxian,TV,52,FINISHED,https://cdn.myanimelist.net/images/anime/1715/129883.jpg,780,0.0,['洛克王国大冒险'],"['adventure', 'fantasy', 'kids']",2013
Roco Wangguo Da Maoxian 2: En Zuo Riji,TV,52,FINISHED,https://cdn.myanimelist.net/images/anime/1760/129885.jpg,780,0.0,['洛克王国大冒险2：恩佐日记'],"['adventure', 'fantasy', 'kids']",2014
Roco Wangguo Da Maoxian: Ya Ya Yue Da Xian Shenwei,TV,10,FINISHED,https://cdn.myanimelist.net/images/anime/1826/129888.jpg,720,0.0,['洛克王国大冒险之伢牙乐大显神威'],"['adventure', 'fantasy', 'kids']",2015
Roco Wangguo Wudao Hui,TV,8,FINISHED,https://cdn.myanimelist.net/images/anime/1705/129887.jpg,480,0.0,['洛克王国武道会'],"['adventure', 'fantasy', 'kids']",2012
Roco Wangguo: Sheng Long Qishi,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/1115/118728.jpg,5220,0.0,"['Roco Kingdom Movie 1', 'The Dragon Knight', 'The Kingdom of Rock', '洛克王国之圣龙骑士', '洛克王国！圣龙骑士']","['adventure', 'animal protagonists', 'anthropomorphic', 'chinese animation', 'family friendly', 'fantasy', 'kids', 'non-human protagonists']",2011
Rokka no Yuusha,TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/9/74374.jpg,1440,7.316802106933955,"['Rokka -Braves of the Six Flowers-', 'Rokka : Brave of The Six Flowers', 'Rokka no Yusha', 'Rokka no Yûsha', 'Rokka no Yūsha', 'Rokka: Braves of the Six Flowers', 'Rokka: Die Helden der sechs Blumen', 'Герои шести цветков', 'Герои шести цветов', 'Героите на Шестлистника', 'Шестимата герои', 'ผู้กล้าแห่งบุปผา', '六花の勇者', '六花的勇者', '육화의 용사']","['3d cg animation', 'action', 'adventure', 'assassins', 'back to square one', 'based on a light novel', 'betrayal', 'cgi', 'competition', 'contract killer / assassin', 'countryside', 'demon', 'demons', 'detailed landscapes', 'detective', 'disaster', 'ed variety', 'ending', 'ensemble cast', 'epic fantasy', 'fantasy', 'fantasy world', 'fate', 'fictional language', 'fictional location', 'following one`s dream', 'fugitive', 'gunfights', 'guns', 'hard work and guts', 'hero of strong character', 'japanese production', 'kemonomimi', 'kuudere', 'magic', 'male protagonist', 'monster', 'monster girl', 'mystery', 'novel', 'open-ended', 'place', 'plot twists', 'rivalry', 'romance', 'saving the world', 'speculative fiction', 'survival', 'swordplay', 'swords & co', 'teamwork', 'the chosen one!', 'tournament', 'travel']",2015
Rokudenashi Blues 1993,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/3/25147.jpg,5040,6.025223959713756,"['Good-For-Nothing Blues 1993', 'Rokudenashi BLUES 1993', 'ろくでなしBLUES 1993', 'ろくでなしブルース', 'ろくでなしブルース1993']","['action', 'based on a manga', 'boxing', 'combat sports', 'comedy', 'delinquent', 'delinquents', 'drama', 'hand to hand combat', 'japanese production', 'manga', 'school', 'school life', 'shounen', 'sports', 'weekly shounen jump']",1993
Rokudenashi Majutsu Koushi to Akashic Records,TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/8/85593.jpg,1440,7.253693875168145,"['Akashic Records of Bastard Magic Instructor', 'Akashic Records of Bastard Magical Instructor', 'Roku de Nashi Majutsu Koushi to Akashic Records', 'Roku de Nashi Majutsu Koushi to Kinki Kyouten', 'RokuAka', 'Rokudenashi Majutsu Kōshi to Akashic Records', 'rmktar', 'rokuaka', 'Никудышный учитель магии и Хроники Акаши', 'Хроники Акаши - худшего магического преподавателя', 'อาจารย์เวทมนตร์ไม่เอาไหนกับตำนานปราสาทลอยฟ้า', 'ろくでなしまじゅつこうしとあかしっくれこーど', 'ロクでなし魔術講師と禁忌教典', 'ロクでなし魔術講師と禁忌教典(アカシックレコード)', '不正经的魔术讲师与禁忌教典', '변변찮은 마술강사와 금기교전']","['action', 'action comedy', 'anti-hero', 'antihero', 'based on a light novel', 'comedy', 'contemporary fantasy', 'detective', 'drama', 'ecchi', 'ending', 'european stylised', 'family life', 'fantasy', 'female harem', 'fictional location', 'gainax bounce', 'gore', 'harem', 'hero of strong character', 'high fantasy', 'island', 'japanese production', 'kuudere', 'lingerie', 'magic', 'magic circles', 'magic school', 'male protagonist', 'novel', 'open-ended', 'pantsu', 'parental abandonment', 'place', 'primarily female cast', 'redemption', 'romance', 'school', 'school life', 'secret organisation', 'shounen', 'skimpy clothing', 'slapstick', 'speculative fiction', 'spellcasting', 'summoning', 'super deformed', 'teacher', 'teachers', 'teaching', 'tragedy', 'tsundere', 'urban fantasy', 'verbal comedy', 'violence']",2017
Rokudou no Onna-tachi,TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/1933/134709.jpg,1380,6.450872175443603,"[""Rokudo's Bad Girls"", 'Rokudo`s Bad Girls', 'Rokudou no Akujo-tachi', 'Rokudou no Akujotachi', 'Rokudou no Onnatachi', 'Rokudo’s Bad Girls', 'Rokudō no Onna-tachi', 'Хулиганки Рокудо', '六道の悪女〈おんな〉たち', '六道の悪女たち', '六道の悪女（おんな）たち', '六道的恶女们', '六道的惡女們']","['action', 'based on a manga', 'bullying', 'comedy', 'crime', 'crossdressing', 'crunchyroll co-production', 'delinquent', 'delinquents', 'drama', 'female harem', 'friendship', 'gangs', 'gyaru', 'harem', 'heterosexual', 'high school', 'japanese production', 'male protagonist', 'manga', 'motorcycles', 'present', 'primarily teen cast', 'romance', 'romantic comedy', 'school', 'school life', 'shounen', 'slapstick', 'slice of life', 'super power', 'supernatural', 'surreal comedy', 'tomboy', 'urban', 'video games']",2023
